-7.51271788828269e-07	-4.77389367472718e-07	1035960.61902498
-1.68017312376902e-06	1.79808709381492e-06	517966.861925342
-4.57145781314396e-07	2.89404690773106e-07	345314.616595416
-8.57986201868020e-08	1.59383897777852e-08	258987.155861073
-0.00656558471794504	-0.0269857553782846	39321314169.3051
