(0, 0)   -15209.4543731648943
(0, 1e+02)   -15209.4362809508321
(0, 2e+02)   -15051.1329201416663
(0, 3e+02)   -14739.3557921577592
(0, 4e+02)   -14283.5793376150714
(0, 5e+02)   -13697.6529094471728
(0, 6e+02)   -12999.3798689224236
(0, 7e+02)   -12209.9766053791462
(0, 8e+02)   -11353.4279211989348
(0, 9e+02)   -10455.7583641873562
(0, 1e+03)   -9544.24163569183451
(0, 1e+03)   -8646.57207798595901
(0, 1e+03)   -7790.02339255694505
(0, 1e+03)   -7000.62012746730935
(0, 1e+03)   -6302.34708542815406
(0, 2e+03)   -5716.42065612195467
(0, 2e+03)   -5260.64420111862122
(0, 2e+03)   -4948.86707354876273
(0, 2e+03)   -4790.56371408425627
(0, 2e+03)   -4790.54562404161941
(0, 2e+03)   -4948.8149853457694
(0, 2e+03)   -5260.56439736220205
(0, 2e+03)   -5716.32276232289863
(0, 2e+03)   -6302.24290902283307
(0, 2e+03)   -7000.52223366825331
(0, 2e+03)   -7789.94358880052588
(0, 3e+03)   -8646.51998978363135
(0, 3e+03)   -9544.22354564919765
(0, 3e+03)   -10455.7764542306587
(0, 3e+03)   -11353.4800094019281
(0, 3e+03)   -12210.056409136231
(0, 3e+03)   -12999.4777627221453
(0, 3e+03)   -13697.7570858531595
(0, 3e+03)   -14283.6772314161245
(0, 3e+03)   -14739.4355959155097
(0, 4e+03)   -15051.1850083459909
(1, 0)   -15209.454370995466
(1, 1e+02)   -15209.4362831229231
(1, 2e+02)   -15051.1329263923355
(1, 3e+02)   -14739.355801733465
(1, 4e+02)   -14283.5793493608711
(1, 5e+02)   -13697.6529219458487
(1, 6e+02)   -12999.3798806675576
(1, 7e+02)   -12209.9766149535207
(1, 8e+02)   -11353.427927447607
(1, 9e+02)   -10455.7583663574501
(1, 1e+03)   -9544.2416335217406
(1, 1e+03)   -8646.57207173728675
(1, 1e+03)   -7790.02338298323626
(1, 1e+03)   -7000.62011572417232
(1, 1e+03)   -6302.34707293147523
(1, 2e+03)   -5716.42064437948332
(1, 2e+03)   -5260.64419154557811
(1, 2e+03)   -4948.86706730075615
(1, 2e+03)   -4790.56371191482804
(1, 2e+03)   -4790.54562621237899
(1, 2e+03)   -4948.81499159444165
(1, 2e+03)   -5260.56440693524516
(1, 2e+03)   -5716.32277406603566
(1, 2e+03)   -6302.24292151951191
(1, 2e+03)   -7000.52224541072466
(1, 2e+03)   -7789.94359837290332
(1, 3e+03)   -8646.51999603163793
(1, 3e+03)   -9544.22354781862589
(1, 3e+03)   -10455.7764520605648
(1, 3e+03)   -11353.4800031539215
(1, 3e+03)   -12210.0563995645193
(1, 3e+03)   -12999.4777509810053
(1, 3e+03)   -13697.7570733591434
(1, 3e+03)   -14283.6772196756502
(1, 3e+03)   -14739.435586345795
(1, 4e+03)   -15051.1850021006471
