441568800         -16111.6888697296381
441568801         -16110.2921996116638
441568802         -16108.8924804478884
441568803         -16107.4970087558031
441568804         -16106.0984865427017
441568805         -16104.7022960782051
441568806         -16103.3068199306726
441568807         -16101.9136096090078
441568808         -16100.5174581110477
441568809         -16099.1236397624016
441568810         -16097.7286529093981
441568811         -16096.3378234356642
441568812         -16094.9457838237286
441568813         -16093.5543589293957
441568814         -16092.1617336571217
441568815         -16090.773187071085
441568816         -16089.3817832618952
441568817         -16087.9926465004683
441568818         -16086.6059793680906
441568819         -16085.2162424772978
441568820         -16083.8289774656296
441568821         -16082.442223906517
441568822         -16081.056092441082
441568823         -16079.6705582737923
441568824         -16078.2838015854359
441568825         -16076.9012413471937
441568826         -16075.5174982696772
441568827         -16074.132539331913
441568828         -16072.7517286837101
441568829         -16071.3679588288069
441568830         -16069.9884105175734
441568831         -16068.6057953387499
441568832         -16067.2255966365337
441568833         -16065.846032589674
441568834         -16064.4670127183199
441568835         -16063.0886003673077
441568836         -16061.7107996046543
441568837         -16060.3335992097855
441568838         -16058.9551769644022
441568839         -16057.5809765905142
441568840         -16056.2055658996105
441568841         -16054.8290080726147
441568842         -16053.4547857940197
441568843         -16052.0829103887081
441568844         -16050.708152487874
441568845         -16049.3356978744268
441568846         -16047.9639084041119
441568847         -16046.5927540510893
441568848         -16045.2221269905567
441568849         -16043.8521346002817
441568850         -16042.4827120453119
441568851         -16041.1139096915722
441568852         -16039.743973299861
441568853         -16038.3781742304564
441568854         -16037.0093710273504
441568855         -16035.6448078751564
441568856         -16034.2772768735886
441568857         -16032.9120945334435
441568858         -16031.5475191175938
441568859         -16030.1836470365524
441568860         -16028.8202286362648
441568861         -16027.4574986696243
441568862         -16026.0953848063946
441568863         -16024.733904287219
441568864         -16023.3729625791311
441568865         -16022.0109020322561
441568866         -16020.652953311801
441568867         -16019.2921852916479
441568868         -16017.9354122281075
441568869         -16016.575837045908
441568870         -16015.2185333669186
441568871         -16013.8637494146824
441568872         -16012.5058815479279
441568873         -16011.1504977047443
441568874         -16009.7957175523043
441568875         -16008.441500172019
441568876         -16007.0861989706755
441568877         -16005.7350049763918
441568878         -16004.3826310634613
441568879         -16003.0291635245085
441568880         -16001.6798583120108
441568881         -16000.3275355994701
441568882         -15998.9794852733612
441568883         -15997.6284020990133
441568884         -15996.2797601372004
441568885         -15994.9317343086004
441568886         -15993.584350168705
441568887         -15992.2375084161758
441568888         -15990.8914193809032
441568889         -15989.5457888990641
441568890         -15988.2009051591158
441568891         -15986.8548118025064
441568892         -15985.512852460146
441568893         -15984.1680506169796
441568894         -15982.827329620719
441568895         -15981.4837582707405
441568896         -15980.1443398296833
441568897         -15978.8018933236599
441568898         -15977.462012514472
441568899         -15976.122608050704
441568900         -15974.7839504182339
441568901         -15973.44579680264 
441568902         -15972.1083351373672
441568903         -15970.7697519212961
441568904         -15969.4352655112743
441568905         -15968.099692940712
441568906         -15966.7629402577877
441568907         -15965.4303292781115
441568908         -15964.0948654711246
441568909         -15962.7617877423763
441568910         -15961.4310507178307
441568911         -15960.0974742174149
441568912         -15958.7662430554628
441568913         -15957.4356379806995
441568914         -15956.1057312488556
441568915         -15954.7763624638319
441568916         -15953.4477141052485
441568917         -15952.11782091856 
441568918         -15950.7921592891216
441568919         -15949.4654051810503
441568920         -15948.1374260634184
441568921         -15946.8136424720287
441568922         -15945.4869466423988
441568923         -15944.162695735693
441568924         -15942.8390747159719
441568925         -15941.517744705081
441568926         -15940.1936454325914
441568927         -15938.8718779236078
441568928         -15937.5489845871925
441568929         -15936.2303062975407
441568930         -15934.9104433953762
441568931         -15933.5912276953459
441568932         -15932.2708955109119
441568933         -15930.9547200500965
441568934         -15929.635602787137
441568935         -15928.3207220286131
441568936         -15927.0029889494181
441568937         -15925.6875387132168
441568938         -15924.3727633357048
441568939         -15923.0604327470064
441568940         -15921.7451889365911
441568941         -15920.4323222488165
441568942         -15919.1183563172817
441568943         -15917.8086293786764
441568944         -15916.4976765662432
441568945         -15915.1873365938663
441568946         -15913.8759355545044
441568947         -15912.5687534213066
441568948         -15911.2585868388414
441568949         -15909.9525941759348
441568950         -15908.6438431590796
441568951         -15907.3373786658049
441568952         -15906.0315738767385
441568953         -15904.7264055460691
441568954         -15903.4218906611204
441568955         -15902.1180378049612
441568956         -15900.8148712217808
441568957         -15899.5122759640217
441568958         -15898.2103504389524
441568959         -15896.9072598814964
441568960         -15895.6084220856428
441568961         -15894.3066883832216
441568962         -15893.0090563744307
441568963         -15891.7086341828108
441568964         -15890.4105601161718
441568965         -15889.113179653883
441568966         -15887.8181875795126
441568967         -15886.5203285366297
441568968         -15885.2248231321573
441568969         -15883.9300583153963
441568970         -15882.6340817809105
441568971         -15881.3423956036568
441568972         -15880.0495173335075
441568973         -15878.7555080503225
441568974         -15877.4658043086529
441568975         -15876.1730477064848
441568976         -15874.8845675885677
441568977         -15873.593213185668
441568978         -15872.3041929155588
441568979         -15871.0177487283945
441568980         -15869.7283641397953
441568981         -15868.4412840604782
441568982         -15867.154970690608
441568983         -15865.8693114072084
441568984         -15864.5824760496616
441568985         -15863.2998616546392
441568986         -15862.0162365883589
441568987         -15860.7330798208714
441568988         -15859.4488904178143
441568989         -15858.1689625531435
441568990         -15856.8860863149166
441568991         -15855.6056070327759
441568992         -15854.327649384737
441568993         -15853.046692609787
441568994         -15851.7682589441538
