(0, 0)   -15196.2234975396482
(0, 1e+02)   -15196.2055894068819
(0, 2e+02)   -15038.3044122320545
(0, 3e+02)   -14727.3192316839234
(0, 4e+02)   -14272.7004127358631
(0, 5e+02)   -13688.2621258486427
(0, 6e+02)   -12991.7625129914408
(0, 7e+02)   -12204.3640816875089
(0, 8e+02)   -11349.9907268106648
(0, 9e+02)   -10454.6009126109618
(0, 1e+03)   -9545.39908720937166
(0, 1e+03)   -8650.00927232706919
(0, 1e+03)   -7795.63591622320409
(0, 1e+03)   -7008.23748340078567
(0, 1e+03)   -6311.7378690581992
(0, 2e+03)   -5727.29958105867502
(0, 2e+03)   -5272.68076166638072
(0, 2e+03)   -4961.69558153710726
(0, 2e+03)   -4803.79440569870014
(0, 2e+03)   -4803.77649971460002
(0, 2e+03)   -4961.64402331075226
(0, 2e+03)   -5272.60176988078391
(0, 2e+03)   -5727.20268328896828
(0, 2e+03)   -6311.63475260546124
(0, 2e+03)   -7008.14058563104767
(0, 2e+03)   -7795.55692443755363
(0, 3e+03)   -8649.95771410065781
(0, 3e+03)   -9545.38118122524603
(0, 3e+03)   -10454.6188185951171
(0, 3e+03)   -11350.0422850372205
(0, 3e+03)   -12204.4430734735251
(0, 3e+03)   -12991.8594107618527
(0, 3e+03)   -13688.365242302412
(0, 3e+03)   -14272.7973105069494
(0, 3e+03)   -14727.3982234711631
(0, 4e+03)   -15038.3559704601486
(1, 0)   -15196.2234953925807
(1, 1e+02)   -15196.205591556735
(1, 2e+02)   -15038.3044184194303
(1, 3e+02)   -14727.3192411624662
(1, 4e+02)   -14272.7004243623025
(1, 5e+02)   -13688.262138220701
(1, 6e+02)   -12991.7625246169688
(1, 7e+02)   -12204.3640911644512
(1, 8e+02)   -11349.9907329961492
(1, 9e+02)   -10454.6009147591239
(1, 1e+03)   -9545.39908506129525
(1, 1e+03)   -8650.00926614199804
(1, 1e+03)   -7795.63590674726375
(1, 1e+03)   -7008.23747177698818
(1, 1e+03)   -6311.73785668858423
(1, 2e+03)   -5727.29956943521264
(1, 2e+03)   -5272.68075219102817
(1, 2e+03)   -4961.69557535272089
(1, 2e+03)   -4803.7944035511954
(1, 2e+03)   -4803.77650186298498
(1, 2e+03)   -4961.64402949588731
(1, 2e+03)   -5272.60177935663768
(1, 2e+03)   -5727.20269491260196
(1, 2e+03)   -6311.63476497488923
(1, 2e+03)   -7008.14059725434639
(1, 2e+03)   -7795.55693391281989
(1, 3e+03)   -8649.95772028510849
(1, 3e+03)   -9545.38118337305981
(1, 3e+03)   -10454.61881644739 
(1, 3e+03)   -11350.0422788531839
(1, 3e+03)   -12204.4430639992615
(1, 3e+03)   -12991.8593991402849
(1, 3e+03)   -13688.3652299354273
(1, 3e+03)   -14272.7972988862924
(1, 3e+03)   -14727.3982139984989
(1, 4e+03)   -15038.355964278002
