441568800         -161447.584573492408
441568810         -161226.993458345532
441568820         -161007.095225319266
441568830         -160787.900623723865
441568840         -160569.415296733379
441568850         -160351.646605625749
441568860         -160134.601558670402
441568870         -159918.285560771823
441568880         -159702.709372237325
441568890         -159487.879698455334
441568900         -159273.798427894711
441568910         -159060.479380175471
441568920         -158847.922330036759
441568930         -158636.141042977571
441568940         -158425.137043371797
441568950         -158214.918557286263
441568960         -158005.492293804884
441568970         -157796.866508737206
441568980         -157589.044092461467
441568990         -157382.035023674369
441569000         -157175.84214694798
441569010         -156970.473441079259
441569020         -156765.937047109008
441569030         -156562.237329736352
441569040         -156359.378597900271
441569050         -156157.370704218745
441569060         -155956.217736572027
441569070         -155755.925702467561
441569080         -155556.498891890049
441569090         -155357.946693137288
441569100         -155160.273132398725
441569110         -154963.485981047153
441569120         -154767.58551184833
441569130         -154572.582910552621
441569140         -154378.48374350369
441569150         -154185.288339585066
441569160         -153993.009566545486
441569170         -153801.647482022643
441569180         -153611.211208492517
441569190         -153421.702692329884
441569200         -153233.129183888435
441569210         -153045.497775778174
441569220         -152858.810432434082
441569230         -152673.075899451971
441569240         -152488.297786265612
441569250         -152304.479457706213
441569260         -152121.63166283071
441569270         -151939.750609427691
441569280         -151758.852069318295
441569290         -151578.934177339077
441569300         -151400.003718063235
441569310         -151222.065755441785
441569320         -151045.125477075577
441569330         -150869.187727168202
441569340         -150694.257473140955
441569350         -150520.339869633317
441569360         -150347.441348269582
441569370         -150175.56527492404
441569380         -150004.712733641267
441569390         -149834.895871371031
441569400         -149666.115783169866
