441568800         5.3484686335578e-05
441568801         5.34777405235857e-05
441568802         5.34707971369865e-05
441568803         5.34638561780464e-05
441568804         5.34569176490404e-05
441568805         5.34499815522333e-05
441568806         5.34430478898944e-05
441568807         5.34361166642811e-05
441568808         5.34291878776612e-05
441568809         5.34222615322861e-05
441568810         5.34153376304183e-05
441568811         5.34084161743113e-05
441568812         5.34014971662131e-05
441568813         5.33945806083808e-05
441568814         5.33876665030575e-05
441568815         5.33807548524907e-05
441568816         5.33738456589219e-05
441568817         5.33669389245968e-05
441568818         5.33600346517507e-05
441568819         5.33531328426224e-05
441568820         5.33462334994468e-05
441568821         5.33393366244562e-05
441568822         5.33324422198822e-05
441568823         5.33255502879529e-05
441568824         5.33186608308964e-05
441568825         5.33117738509329e-05
441568826         5.33048893502905e-05
441568827         5.32980073311848e-05
441568828         5.32911277958348e-05
441568829         5.32842507464556e-05
441568830         5.32773761852622e-05
441568831         5.32705041144648e-05
441568832         5.32636345362743e-05
441568833         5.32567674528968e-05
441568834         5.324990286654e-05
441568835         5.3243040779402e-05
441568836         5.32361811936883e-05
441568837         5.32293241115968e-05
441568838         5.32224695353233e-05
441568839         5.32156174670631e-05
441568840         5.3208767909009e-05
441568841         5.32019208633507e-05
441568842         5.31950763322765e-05
441568843         5.31882343179752e-05
441568844         5.31813948226301e-05
441568845         5.3174557848419e-05
441568846         5.31677233975286e-05
441568847         5.31608914721331e-05
441568848         5.31540620744087e-05
441568849         5.31472352065321e-05
441568850         5.31404108706717e-05
441568851         5.31335890689984e-05
441568852         5.31267698036796e-05
441568853         5.31199530768837e-05
441568854         5.31131388907707e-05
441568855         5.3106327247504e-05
441568856         5.30995181492427e-05
441568857         5.30927115981437e-05
441568858         5.30859075963642e-05
441568859         5.30791061460573e-05
441568860         5.30723072493725e-05
441568861         5.30655109084612e-05
441568862         5.30587171254688e-05
441568863         5.30519259025444e-05
441568864         5.30451372418257e-05
441568865         5.30383511454587e-05
441568866         5.30315676155816e-05
441568867         5.30247866543268e-05
441568868         5.30180082638374e-05
441568869         5.30112324462421e-05
441568870         5.30044592036728e-05
441568871         5.29976885382594e-05
441568872         5.29909204521272e-05
441568873         5.29841549474037e-05
441568874         5.29773920262106e-05
441568875         5.29706316906713e-05
441568876         5.29638739429032e-05
441568877         5.29571187850228e-05
441568878         5.29503662191484e-05
441568879         5.29436162473891e-05
441568880         5.29368688718597e-05
441568881         5.2930124094669e-05
441568882         5.2923381917923e-05
441568883         5.29166423437286e-05
441568884         5.29099053741896e-05
441568885         5.29031710114063e-05
441568886         5.28964392574765e-05
441568887         5.2889710114502e-05
441568888         5.28829835845774e-05
441568889         5.28762596697926e-05
441568890         5.28695383722436e-05
441568891         5.28628196940177e-05
441568892         5.28561036372078e-05
441568893         5.28493902038924e-05
441568894         5.28426793961593e-05
441568895         5.28359712160926e-05
441568896         5.28292656657669e-05
441568897         5.2822562747266e-05
441568898         5.28158624626632e-05
441568899         5.28091648140338e-05
441568900         5.28024698034489e-05
441568901         5.27957774329819e-05
441568902         5.27890877046987e-05
441568903         5.27824006206688e-05
441568904         5.27757161829545e-05
441568905         5.27690343936192e-05
441568906         5.27623552547215e-05
441568907         5.27556787683278e-05
441568908         5.27490049364896e-05
441568909         5.2742333761263e-05
441568910         5.27356652447006e-05
441568911         5.27289993888574e-05
441568912         5.27223361957791e-05
441568913         5.27156756675173e-05
441568914         5.27090178061149e-05
441568915         5.27023626136179e-05
441568916         5.2695710092066e-05
441568917         5.26890602435037e-05
441568918         5.26824130699651e-05
441568919         5.26757685734897e-05
441568920         5.26691267561094e-05
441568921         5.26624876198594e-05
441568922         5.26558511667721e-05
441568923         5.26492173988732e-05
441568924         5.26425863181906e-05
441568925         5.26359579267514e-05
441568926         5.262933222658e-05
441568927         5.26227092196956e-05
441568928         5.26160889081189e-05
441568929         5.26094712938686e-05
441568930         5.26028563789596e-05
441568931         5.25962441654086e-05
441568932         5.25896346552274e-05
441568933         5.2583027850427e-05
441568934         5.25764237530148e-05
441568935         5.25698223649995e-05
441568936         5.25632236883853e-05
441568937         5.25566277251762e-05
441568938         5.25500344773747e-05
441568939         5.25434439469817e-05
441568940         5.25368561359915e-05
441568941         5.25302710464043e-05
441568942         5.25236886802112e-05
441568943         5.25171090394081e-05
441568944         5.2510532125984e-05
441568945         5.25039579419292e-05
441568946         5.2497386489229e-05
441568947         5.24908177698713e-05
441568948         5.24842517858409e-05
441568949         5.24776885391155e-05
441568950         5.24711280316783e-05
441568951         5.24645702655064e-05
441568952         5.2458015242578e-05
441568953         5.24514629648659e-05
441568954         5.24449134343466e-05
441568955         5.24383666529886e-05
441568956         5.2431822622762e-05
441568957         5.24252813456342e-05
441568958         5.2418742823573e-05
441568959         5.24122070585446e-05
441568960         5.24056740525044e-05
441568961         5.23991438074207e-05
441568962         5.23926163252493e-05
441568963         5.23860916079478e-05
441568964         5.23795696574707e-05
441568965         5.23730504757748e-05
441568966         5.23665340648098e-05
441568967         5.23600204265273e-05
441568968         5.23535095628757e-05
441568969         5.23470014758027e-05
441568970         5.23404961672522e-05
441568971         5.23339936391695e-05
441568972         5.23274938934945e-05
441568973         5.23209969321674e-05
441568974         5.2314502757129e-05
441568975         5.23080113703135e-05
441568976         5.23015227736568e-05
441568977         5.22950369690928e-05
441568978         5.22885539585535e-05
441568979         5.2282073743966e-05
441568980         5.22755963272599e-05
441568981         5.2269121710362e-05
441568982         5.22626498951985e-05
441568983         5.22561808836933e-05
441568984         5.22497146777627e-05
441568985         5.22432512793305e-05
441568986         5.22367906903144e-05
441568987         5.22303329126295e-05
441568988         5.22238779481917e-05
441568989         5.22174257989122e-05
441568990         5.22109764667069e-05
441568991         5.22045299534795e-05
441568992         5.2198086261144e-05
441568993         5.21916453916013e-05
441568994         5.21852073467614e-05
441568995         5.21787721285218e-05
441568996         5.21723397387888e-05
441568997         5.2165910179461e-05
441568998         5.21594834524352e-05
441568999         5.21530595596072e-05
441569000         5.21466385028755e-05
441569001         5.21402202841296e-05
441569002         5.21338049052642e-05
441569003         5.21273923681659e-05
441569004         5.21209826747248e-05
441569005         5.21145758268291e-05
441569006         5.21081718263604e-05
441569007         5.21017706752051e-05
441569008         5.20953723752461e-05
441569009         5.20889769283595e-05
441569010         5.20825843364254e-05
441569011         5.20761946013223e-05
441569012         5.2069807724924e-05
441569013         5.20634237091043e-05
441569014         5.20570425557376e-05
441569015         5.2050664266693e-05
441569016         5.20442888438384e-05
441569017         5.20379162890427e-05
441569018         5.20315466041717e-05
441569019         5.20251797910869e-05
441569020         5.2018815851655e-05
441569021         5.20124547877339e-05
441569022         5.20060966011847e-05
441569023         5.1999741293863e-05
441569024         5.19933888676281e-05
441569025         5.19870393243339e-05
441569026         5.1980692665833e-05
441569027         5.19743488939756e-05
441569028         5.1968008010614e-05
441569029         5.1961670017595e-05
