(0, 0)   -15235.5899334557907
(0, 1e+01)   -15235.588106122423
(0, 2e+01)   -15233.9914687734561
(0, 3e+01)   -15230.8005094287656
(0, 4e+01)   -15226.0162017510898
(0, 5e+01)   -15219.6400047474133
(0, 6e+01)   -15211.6738623225165
(0, 7e+01)   -15202.1202026848288
(0, 8e+01)   -15190.9819376047696
(0, 9e+01)   -15178.2624615258052
(0, 1e+02)   -15163.9656505284945
(0, 1e+02)   -15148.0958611478426
(0, 1e+02)   -15130.657929044323
(0, 1e+02)   -15111.6571675289773
(0, 1e+02)   -15091.0993659430437
(0, 2e+02)   -15068.990787892609
(0, 2e+02)   -15045.3381693388255
(0, 2e+02)   -15020.1487165442765
(0, 2e+02)   -14993.4301038761171
(0, 2e+02)   -14965.1904714666629
(0, 2e+02)   -14935.438422732141
(0, 2e+02)   -14904.1830217503603
(0, 2e+02)   -14871.4337904981034
(0, 2e+02)   -14837.2007059490819
(0, 2e+02)   -14801.4941970333426
(0, 2e+02)   -14764.3251414590513
(0, 3e+02)   -14725.7048623976248
(0, 3e+02)   -14685.6451250332227
(0, 3e+02)   -14644.1581329776509
(0, 3e+02)   -14601.2565245517716
(0, 3e+02)   -14556.9533689345531
(0, 3e+02)   -14511.2621621809339
(0, 3e+02)   -14464.1968231097167
(0, 3e+02)   -14415.771689062744
(0, 3e+02)   -14366.0015115366512
(0, 4e+02)   -14314.9014516885259
(0, 4e+02)   -14262.4870757168462
(0, 4e+02)   -14208.7743501191038
(0, 4e+02)   -14153.7796368275596
(0, 4e+02)   -14097.519688224612
(0, 4e+02)   -14040.0116420392987
(0, 4e+02)   -13981.2730161264875
(0, 4e+02)   -13921.3217031303446
(0, 4e+02)   -13860.17596503371 
(0, 4e+02)   -13797.8544275950373
(0, 4e+02)   -13734.3760746745954
(0, 5e+02)   -13669.7602424516595
(0, 5e+02)   -13604.0266135344527
(0, 5e+02)   -13537.1952109646335
(0, 5e+02)   -13469.2863921181549
(0, 5e+02)   -13400.3208425043524
(0, 5e+02)   -13330.319569465151
(0, 5e+02)   -13259.3038957763086
(0, 5e+02)   -13187.2954531526456
(0, 5e+02)   -13114.3161756592383
(0, 6e+02)   -13040.3882930305829
(0, 6e+02)   -12965.5343238997637
(0, 6e+02)   -12889.7770689396886
(0, 6e+02)   -12813.1396039184791
(0, 6e+02)   -12735.6452726711302
(0, 6e+02)   -12657.3176799895797
(0, 6e+02)   -12578.1806844333522
(0, 6e+02)   -12498.2583910629654
(0, 6e+02)   -12417.5751440983131
(0, 6e+02)   -12336.1555195042578
(0, 6e+02)   -12254.0243175056914
(0, 7e+02)   -12171.2065550343426
(0, 7e+02)   -12087.7274581096293
(0, 7e+02)   -12003.6124541558766
(0, 7e+02)   -11918.8871642582382
(0, 7e+02)   -11833.5773953596788
(0, 7e+02)   -11747.7091324013927
(0, 7e+02)   -11661.3085304090507
(0, 7e+02)   -11574.401906527284
(0, 7e+02)   -11487.0157320048306
(0, 8e+02)   -11399.1766241327811
(0, 8e+02)   -11310.9113381383815
(0, 8e+02)   -11222.2467590368562
(0, 8e+02)   -11133.2098934437334
(0, 8e+02)   -11043.8278613501648
(0, 8e+02)   -10954.1278878637416
(0, 8e+02)   -10864.1372949173211
(0, 8e+02)   -10773.8834929483872
(0, 8e+02)   -10683.3939725514771
(0, 8e+02)   -10592.696296106214
