441568800         -2.75430083901279169e-11
441568800.1       2.91457087098693167e-11
441568800.2       3.12670096978104027e-11
441568800.3       3.217488590974032e-11
441568800.4       3.07552198117334978e-11
441568800.5       3.05596236461892984e-11
441568800.6       2.96063451494066209e-11
441568800.7       3.21652972063873755e-11
441568800.8       -2.98496078727139503e-11
441568800.9       3.28885191524871855e-11
441568801         3.13281277298593444e-11
441568801.1       3.26982103921719004e-11
441568801.2       2.77933617697525484e-11
441568801.3       3.11258538179282133e-11
441568801.4       3.00780097958625679e-11
441568801.5       -2.75395436171831756e-11
441568801.6       3.04249401869875559e-11
441568801.7       2.92612115056922328e-11
441568801.8       3.22442091295311878e-11
441568801.9       3.26321076140697055e-11
441568802         3.16472586440050806e-11
441568802.100001  2.92447010626194208e-11
441568802.200001  3.2164595927051419e-11
441568802.300001  -2.92179172959542984e-11
441568802.400001  2.99659540180223832e-11
441568802.500001  3.22270667527535902e-11
441568802.600001  3.03959466304108808e-11
441568802.700001  3.26132959092330518e-11
441568802.800001  2.97192279028145196e-11
441568802.900001  3.04028958078142371e-11
441568803.000001  -2.77074731399232186e-11
441568803.100001  3.19202497585742134e-11
441568803.200001  2.98934431646534449e-11
441568803.300001  3.07482704861589327e-11
441568803.400001  3.18029795365475282e-11
441568803.500001  2.83341343176069717e-11
441568803.600001  5.14386407739913698e-12
441568803.700001  -2.81632463911981742e-11
441568803.800001  3.30485244976932804e-11
441568803.900001  2.95293451203314924e-11
441568804.000001  3.06670402030839101e-11
441568804.100001  3.11186646422294343e-11
441568804.200001  3.17357566603830455e-11
441568804.300001  3.24172897240598912e-11
441568804.400001  -2.90941644425528459e-11
441568804.500001  3.02438733938126216e-11
441568804.600001  3.06080161373238239e-11
441568804.700001  3.1280851191024051e-11
441568804.800001  2.93347132662389018e-11
441568804.900001  3.34476646110129024e-11
441568805.000001  2.98523822929518018e-11
441568805.100001  3.19903388768321147e-11
441568805.200001  -2.93086948807055142e-11
441568805.300001  3.19970232736419835e-11
441568805.400001  3.02820903492307197e-11
441568805.500001  3.03230171516541901e-11
441568805.600001  3.24351154806665865e-11
441568805.700001  2.98387999145811965e-11
441568805.800001  3.10972284982017876e-11
441568805.900001  -2.70850877520589333e-11
441568806.000001  3.09446882863707718e-11
441568806.100001  2.98345908770394042e-11
441568806.200001  3.08961403642536737e-11
441568806.300002  3.15697105397567283e-11
441568806.400002  3.076839690307652e-11
441568806.500002  3.22630711454018298e-11
441568806.600002  -2.93922535972926089e-11
441568806.700002  3.2787305030903609e-11
441568806.800002  2.96164034284761143e-11
441568806.900002  3.03169002064421528e-11
441568807.000002  3.36936318203978328e-11
441568807.100002  2.98700626458048937e-11
441568807.200002  3.22371394376730683e-11
441568807.300002  -3.08178460570329276e-11
441568807.400002  3.18610807539029409e-11
441568807.500002  3.24308492231606925e-11
441568807.600002  3.13747418414662615e-11
441568807.700002  2.9323922318850452e-11
441568807.800002  3.17978622806467716e-11
441568807.900002  3.08068442454343965e-11
441568808.000002  -2.8148874594618018e-11
441568808.100002  3.12907514284363144e-11
441568808.200002  3.16820939915183172e-11
441568808.300002  2.91008655088917073e-11
441568808.400002  3.38643647896860522e-11
441568808.500002  2.94180604111878942e-11
441568808.600002  3.27172711046210278e-11
441568808.700002  -2.80788689683844927e-11
441568808.800002  2.8244689817660342e-11
441568808.900002  3.31294385392307355e-11
441568809.000002  2.87272228672083731e-11
441568809.100002  3.38130164870451274e-11
441568809.200002  3.0103674495152298e-11
441568809.300002  3.35358852369153235e-11
441568809.400002  -2.98084394916135573e-11
441568809.500002  3.20626759834313241e-11
441568809.600002  2.81792163413528945e-11
441568809.700002  3.43760725528548439e-11
441568809.800002  3.13214891915886023e-11
441568809.900002  3.14577321791562796e-11
441568810.000002  2.9004984376981604e-11
441568810.100002  -2.77453968218565027e-11
441568810.200002  2.88907963866812523e-11
441568810.300002  3.4768746131423399e-11
441568810.400002  3.04893174108347636e-11
441568810.500003  3.16367037044538122e-11
441568810.600003  3.06130975177859917e-11
441568810.700003  3.14480510598898131e-11
441568810.800003  -2.69590055585289875e-11
441568810.900003  2.92867178806705002e-11
441568811.000003  3.35274260601568522e-11
441568811.100003  3.02725115217889405e-11
441568811.200003  3.15157085633734207e-11
441568811.300003  2.96636562179435523e-11
441568811.400003  3.32184336954217879e-11
441568811.500003  -2.92061836838187566e-11
441568811.600003  3.07818805480640977e-11
441568811.700003  3.16395186308064356e-11
441568811.800003  3.23018012999607965e-11
441568811.900003  2.95313259674977506e-11
441568812.000003  3.11051987643038645e-11
441568812.100003  3.14290098593839475e-11
441568812.200003  -2.84983830765550573e-11
441568812.300003  3.27373536117906895e-11
441568812.400003  3.06326961375090387e-11
441568812.500003  3.34841203795083168e-11
441568812.600003  2.78340632199008173e-11
441568812.700003  3.2479147680439579e-11
441568812.800003  3.18912487461256778e-11
441568812.900003  -2.86814016833298965e-11
441568813.000003  3.18746591610356736e-11
441568813.100003  2.98452803909684883e-11
441568813.200003  3.36285192872027915e-11
441568813.300003  3.03358017373493875e-11
441568813.400003  3.12425495293532295e-11
441568813.500003  2.96363579566966216e-11
441568813.600003  -2.61181406172441328e-11
441568813.700003  3.09976775893475421e-11
441568813.800003  3.24031107694822942e-11
441568813.900003  3.10274832495753022e-11
441568814.000003  2.82863302734296191e-11
441568814.100003  3.44048040997508083e-11
441568814.200003  3.08432936819747183e-11
441568814.300003  -2.82681798326730517e-11
441568814.400003  3.06704102554112719e-11
441568814.500003  3.08776989845806787e-11
441568814.600003  3.15035862785134021e-11
441568814.700004  3.09493594057003267e-11
441568814.800004  3.20827161813846798e-11
441568814.900004  3.04894178383730212e-11
441568815.000004  -2.64151474565276695e-11
441568815.100004  3.06885854908868482e-11
441568815.200004  3.2844655316377784e-11
441568815.300004  3.04938228667292669e-11
441568815.400004  2.97617458118061442e-11
441568815.500004  3.24930568360446434e-11
441568815.600004  3.04898708737132496e-11
441568815.700004  -2.78243347325435458e-11
441568815.800004  3.18554595486033748e-11
441568815.900004  3.21766737092702274e-11
441568816.000004  3.06055608369440651e-11
441568816.100004  3.00298131818217051e-11
441568816.200004  3.19537801025062519e-11
441568816.300004  3.0981225497461259e-11
441568816.400004  -2.61824467075092755e-11
441568816.500004  3.2447421965698681e-11
441568816.600004  3.02826330802282338e-11
441568816.700004  3.11277122858106481e-11
441568816.800004  2.99078262521827879e-11
441568816.900004  3.29928746825164933e-11
441568817.000004  -2.95733995399028911e-11
441568817.100004  3.32439683051150777e-11
441568817.200004  3.06836837126868516e-11
441568817.300004  3.17244561513606185e-11
441568817.400004  3.14413378180445962e-11
441568817.500004  3.13719858044903434e-11
441568817.600004  3.09624014910228373e-11
441568817.700004  -5.51502670944601911e-11
441568817.800004  3.24076574041879308e-11
441568817.900004  3.10839536718198714e-11
441568818.000004  3.21184109473528314e-11
441568818.100004  3.08331087062646909e-11
441568818.200004  3.09450703436058031e-11
441568818.300004  3.16677068385186862e-11
441568818.400004  -2.85769535546297821e-11
441568818.500004  3.2476963062649844e-11
441568818.600004  3.09110245809856283e-11
441568818.700004  3.31043474540046218e-11
441568818.800004  2.87268686861684343e-11
441568818.900005  3.24995844871907787e-11
441568819.000005  3.18803086443746738e-11
441568819.100005  -2.90778745392085054e-11
441568819.200005  3.16244521400420923e-11
