441568800         -16111.0614755749694
441568800.1       -16110.9221033751956
441568800.2       -16110.7819150388232
441568800.3       -16110.6596755981436
441568800.4       -16110.5019786953917
441568800.5       -16110.3623425960532
441568800.6       -16110.2227601408949
441568800.7       -16110.0824140012255
441568800.8       -16109.9433763325205
441568800.9       -16109.8206020891657
441568801         -16109.6630007028571
441568801.1       -16109.5232357084742
441568801.2       -16109.3841555714598
441568801.3       -16109.2438785731784
441568801.4       -16109.1042914986601
441568801.5       -16108.982009291648
441568801.6       -16108.8249981403342
441568801.7       -16108.6851832270613
441568801.8       -16108.5451938211909
441568801.9       -16108.4047766029826
441568802         -16108.2655864953986
441568802.100001  -16108.1263141334048
441568802.200001  -16108.0041648447505
441568802.300001  -16107.8463527560225
441568802.400001  -16107.7068394422522
441568802.500001  -16107.5670263171187
441568802.600001  -16107.427695542573
441568802.700001  -16107.2872941195956
441568802.800001  -16107.147902250289
441568802.900001  -16107.0264799892893
441568803.000001  -16106.868612766265
441568803.100001  -16106.7285974323741
441568803.200001  -16106.589499115943
441568803.300001  -16106.4500334858885
441568803.400001  -16106.3095761835566
441568803.500001  -16106.1709135770789
441568803.600001  -16106.0301907360545
441568803.700001  -16105.9088727831832
441568803.800001  -16105.7509998977175
441568803.900001  -16105.6118164956561
441568804.000001  -16105.4725354909888
441568804.100001  -16105.3324986994258
441568804.200001  -16105.1931570470324
441568804.300001  -16105.0527761876574
441568804.400001  -16104.9319601058951
441568804.500001  -16104.7740335762492
441568804.600001  -16104.6351891756049
441568804.700001  -16104.4942001998416
441568804.800001  -16104.3563148379317
441568804.900001  -16104.2149971425524
441568805.000001  -16104.0767942368975
441568805.100001  -16103.936372101306
441568805.200001  -16103.8152413070193
441568805.300001  -16103.6573995649806
441568805.400001  -16103.5180394351473
441568805.500001  -16103.3790709078303
441568805.600001  -16103.2392993569365
441568805.700001  -16103.0992729961863
441568805.800001  -16102.9601903259745
441568805.900001  -16102.8201714158049
441568806.000001  -16102.6811547577372
441568806.100001  -16102.5594551861277
441568806.200001  -16102.4018479883662
441568806.300002  -16102.2627386450759
441568806.400002  -16102.1228669583789
441568806.500002  -16101.9834627211085
441568806.600002  -16101.8444029986849
441568806.700002  -16101.7043890058985
441568806.800002  -16101.5652269124976
441568806.900002  -16101.4259743690482
441568807.000002  -16101.3037994503966
441568807.100002  -16101.1472718417636
441568807.200002  -16101.0070398449889
441568807.300002  -16100.8686257898799
441568807.400002  -16100.7280980050555
441568807.500002  -16100.5891831219187
441568807.600002  -16100.4496796429148
441568807.700002  -16100.3109392523757
441568807.800002  -16100.1707729697219
441568807.900002  -16100.0491356849661
441568808.000002  -16099.8924297094336
441568808.100002  -16099.7525256872168
441568808.200002  -16099.613612741231
441568808.300002  -16099.4742037355891
441568808.400002  -16099.3345372378817
441568808.500002  -16099.1958738863459
441568808.600002  -16099.0555815398684
441568808.700002  -16098.9165765047064
441568808.800002  -16098.777693361043
441568808.900002  -16098.6380043625823
441568809.000002  -16098.5165363550177
441568809.100002  -16098.3585710823527
441568809.200002  -16098.2204720377913
