(0, 0)   -15235.7228420669993
(0, 1e+01)   -15235.7210145480622
(0, 2e+01)   -15234.1243365284177
(0, 3e+01)   -15230.9332960404995
(0, 4e+01)   -15226.1488667719321
(0, 5e+01)   -15219.7725077669064
(0, 6e+01)   -15211.806162979718
(0, 7e+01)   -15202.2522606806047
(0, 8e+01)   -15191.1137127140689
(0, 9e+01)   -15178.3939136099111
(0, 1e+02)   -15164.0967395472501
(0, 1e+02)   -15148.2265471718453
(0, 1e+02)   -15130.7881722670856
(0, 1e+02)   -15111.7869282790515
(0, 1e+02)   -15091.2286046961017
(0, 2e+02)   -15069.1194652834808
(0, 2e+02)   -15045.4662461734873
(0, 2e+02)   -15020.2761538117864
(0, 2e+02)   -14993.5568627604954
(0, 2e+02)   -14965.3165133587124
(0, 2e+02)   -14935.5637092412046
(0, 2e+02)   -14904.3075147160114
(0, 2e+02)   -14871.5574520017662
(0, 2e+02)   -14837.323498325578
(0, 2e+02)   -14801.6160828823602
(0, 2e+02)   -14764.4460836565332
(0, 3e+02)   -14725.8248241070727
(0, 3e+02)   -14685.7640697169134
(0, 3e+02)   -14644.2760244077614
(0, 3e+02)   -14601.37332682141 
(0, 3e+02)   -14557.0690464686909
(0, 3e+02)   -14511.3766797472378
(0, 3e+02)   -14464.3101458292754
(0, 3e+02)   -14415.8837824206879
(0, 3e+02)   -14366.1123413926604
(0, 4e+02)   -14315.0109842872243
(0, 4e+02)   -14262.5952776980782
(0, 4e+02)   -14208.881188528091
(0, 4e+02)   -14153.8850791249331
(0, 4e+02)   -14097.6237022963186
(0, 4e+02)   -14040.1141962063778
(0, 4e+02)   -13981.3740791547146
(0, 4e+02)   -13921.4212442397401
(0, 4e+02)   -13860.2739539079089
(0, 4e+02)   -13797.9508343905183
(0, 4e+02)   -13734.4708700297655
(0, 5e+02)   -13669.8533974957919
(0, 5e+02)   -13604.1180998964751
(0, 5e+02)   -13537.2850007817644
(0, 5e+02)   -13469.374458044385
(0, 5e+02)   -13400.4071577187685
(0, 5e+02)   -13330.4041076801001
(0, 5e+02)   -13259.3866312453993
(0, 5e+02)   -13187.3763606785853
(0, 5e+02)   -13114.3952306015024
(0, 6e+02)   -13040.4654713129149
(0, 6e+02)   -12965.6096020175037
(0, 6e+02)   -12889.850423966927
(0, 6e+02)   -12813.2110135150348
(0, 6e+02)   -12735.7147150893503
(0, 6e+02)   -12657.3851340809584
(0, 6e+02)   -12578.2461296549677
(0, 6e+02)   -12498.3218074837323
(0, 6e+02)   -12417.6365124050485
(0, 6e+02)   -12336.2148210075594
(0, 6e+02)   -12254.0815341456256
(0, 7e+02)   -12171.2616693859409
(0, 7e+02)   -12087.7804533881916
(0, 7e+02)   -12003.6633142220795
(0, 7e+02)   -11918.9358736230469
(0, 7e+02)   -11833.6239391890611
(0, 7e+02)   -11747.7534965208334
(0, 7e+02)   -11661.3507013078654
(0, 7e+02)   -11574.4418713627311
(0, 7e+02)   -11487.0534786060193
(0, 8e+02)   -11399.212141004376
(0, 8e+02)   -11310.9446144641006
(0, 8e+02)   -11222.2777846827624
(0, 8e+02)   -11133.238658961319
(0, 8e+02)   -11043.8543579792267
(0, 8e+02)   -10954.1521075350472
(0, 8e+02)   -10864.159230255064
(0, 8e+02)   -10773.9031372724317
(0, 8e+02)   -10683.4113198793913
(0, 8e+02)   -10592.7113411550904
(0, 8e+02)   -10501.830827571558
(0, 9e+02)   -10410.7974605803871
(0, 9e+02)   -10319.6389681826859
(0, 9e+02)   -10228.3831164848638
(0, 9e+02)   -10137.0577012428203
(0, 9e+02)   -10045.6905393971116
(0, 9e+02)   -9954.30946060167015
(0, 9e+02)   -9862.94229874865548
(0, 9e+02)   -9771.61688349201493
(0, 9e+02)   -9680.36103177233434
(0, 1e+03)   -9589.20253934555763
(0, 1e+03)   -9498.16917231815315
(0, 1e+03)   -9407.28865869130294
(0, 1e+03)   -9316.58867991668807
(0, 1e+03)   -9226.09686246643994
(0, 1e+03)   -9135.84076941982277
(0, 1e+03)   -9045.84789206920792
(0, 1e+03)   -8956.14564154789435
(0, 1e+03)   -8866.76134048232322
(0, 1e+03)   -8777.72221467122707
(0, 1e+03)   -8689.05538479424591
(0, 1e+03)   -8600.78785815253365
(0, 1e+03)   -8512.94652044386837
(0, 1e+03)   -8425.55812757476984
(0, 1e+03)   -8338.64929751211606
(0, 1e+03)   -8252.24650217673897
(0, 1e+03)   -8166.37605938146635
(0, 1e+03)   -8081.06412481606393
(0, 1e+03)   -7996.33668408151693
(0, 1e+03)   -7912.21954477607582
(0, 1e+03)   -7828.73832863547494
(0, 1e+03)   -7745.9184637297165
(0, 1e+03)   -7663.78517671879505
(0, 1e+03)   -7582.36348516971986
(0, 1e+03)   -7501.67818993717385
(0, 1e+03)   -7421.75386761012847
(0, 1e+03)   -7342.61486302671398
(0, 1e+03)   -7264.28528185962373
(0, 1e+03)   -7186.78898327430961
(0, 1e+03)   -7110.14957266220403
(0, 1e+03)   -7034.39039445118057
(0, 1e+03)   -6959.53452499544233
(0, 1e+03)   -6885.60476554700282
(0, 1e+03)   -6812.62363531089927
(0, 1e+03)   -6740.61336458625313
(0, 1e+03)   -6669.5958879952662
(0, 1e+03)   -6599.59283780221419
(0, 1e+03)   -6530.62553732447231
(0, 1e+03)   -6462.71499443757938
(0, 1e+03)   -6395.88189517631843
(0, 1e+03)   -6330.14659743376267
(0, 1e+03)   -6265.52912476020588
(0, 1e+03)   -6202.04916026386589
(0, 1e+03)   -6139.72604061521914
(0, 1e+03)   -6078.57875015679246
(0, 1e+03)   -6018.62591512020644
